game,score
2834,1228
2835,1235
2836,1154
2837,1160
2838,1212
2839,1230
2840,1183
2841,1231
2842,1220
2843,928
2844,1232
2845,1214
2846,1188
2847,1225
2848,1192
2849,817
2850,1002
2851,1100
2852,1211
2853,1201
2854,1188
2855,1198
2856,1180
2857,1202
2858,1226
2859,1246
2860,1200
2861,1136
2862,1219
2863,1127
2864,1152
2865,1208
2866,1008
2867,1175
2868,1232
2869,1101
2870,1184
2871,1169
2872,968
2873,1156
2874,929
2875,1045
2876,1022
2877,1109
2878,1207
2879,955
2880,957
2881,1214
2882,943
2883,1005
2884,895
2885,1001
2886,1005
2887,1004
2888,137
2889,606
2890,448
2891,1143
2892,858
2893,996
2894,1200
2895,831
2896,1028
2897,888
2898,1163
2899,1049
2900,1218
2901,1110
2902,1202
2903,958
2904,967
2905,1120
2906,1217
2907,1218
2908,1183
2909,1222
2910,1220
2911,1218
2912,982
2913,943
2914,1182
2915,1043
2916,1154
2917,1128
2918,1032
2919,1144
2920,861
2921,962
2922,1223
2923,934
2924,1195
2925,1209
2926,1210
2927,816
2928,1056
2929,1007
2930,737
2931,1042
2932,935
2933,1197
2934,1193
2935,1231
2936,1143
2937,1215
2938,1124
2939,1168
2940,767
2941,676
2942,1086
2943,970
2944,1198
2945,1066
2946,1128
2947,1129
2948,1140
2949,1093
2950,1196
2951,988
2952,1208
2953,1054
2954,1127
2955,1203
2956,1175
2957,917
2958,970
2959,990
2960,931
2961,933
2962,796
2963,1016
2964,1156
2965,965
2966,1201
2967,1170
2968,1203
2969,1156
2970,1227
2971,1192
2972,1065
2973,779
2974,962
2975,1129
2976,1106
2977,1115
2978,919
2979,1205
2980,1197
2981,972
2982,956
2983,956
2984,872
2985,929
2986,942
2987,902
2988,903
2989,828
2990,1191
2991,891
2992,533
2993,943
2994,1194
2995,492
2996,780
2997,246
2998,579
2999,1018
3000,936
3001,794
3002,871
3003,672
3004,819
3005,1220
3006,1018
3007,776
3008,858
3009,779
3010,963
3011,913
3012,742
3013,838
3014,1021
3015,517
3016,766
3017,624
3018,1006
3019,984
3020,682
3021,942
3022,616
3023,969
3024,776
3025,887
3026,1163
3027,1015
3028,1049
3029,888
3030,914
3031,832
3032,1185
3033,755
3034,792
3035,902
3036,979
3037,1037
3038,763
3039,760
3040,1192
3041,975
3042,663
3043,871
3044,970
3045,1029
3046,521
3047,950
3048,958
3049,975
3050,428
3051,932
3052,946
3053,774
3054,1054
3055,944
3056,726
3057,943
3058,962
3059,531
3060,858
3061,527
3062,1030
3063,751
3064,1221
3065,903
3066,1223
3067,861
3068,1096
3069,1009
3070,846
3071,63
3072,1134
3073,975
3074,902
3075,783
3076,1042
3077,861
3078,851
3079,835
3080,1002
3081,711
3082,732
3083,637
3084,971
3085,721
3086,868
3087,675
3088,319
3089,980
3090,925
3091,917
3092,1170
3093,1026
3094,869
3095,1032
3096,964
3097,1041
3098,917
3099,614
3100,765
3101,766
3102,936
3103,747
3104,1147
3105,-513
3106,799
3107,-118
3108,367
3109,957
3110,698
3111,941
3112,902
3113,885
3114,774
3115,944
3116,986
3117,393
3118,639
3119,690
3120,834
3121,1007
3122,650
3123,930
3124,730
3125,996
3126,971
3127,737
3128,704
3129,1034
3130,1159
3131,851
3132,829
3133,958
3134,963
3135,894
3136,938
3137,978
3138,817
3139,735
3140,987
3141,621
3142,874
3143,798
3144,392
3145,781
3146,1002
3147,868
3148,739
3149,370
3150,920
3151,501
3152,1040
3153,967
3154,797
3155,968
3156,945
3157,984
3158,571
3159,950
3160,1017
3161,1035
3162,762
3163,1076
3164,599
3165,596
3166,1000
3167,949
3168,1206
3169,428
3170,1013
3171,798
3172,342
3173,1028
3174,468
3175,1075
3176,1122
3177,820
3178,1025
3179,950
3180,833
3181,516
3182,832
3183,834
3184,834
3185,880
3186,1008
3187,962
3188,941
3189,923
3190,733
3191,348
3192,997
3193,938
3194,752
3195,842
3196,781
3197,839
3198,1001
3199,905
3200,931
3201,645
3202,190
3203,225
3204,-155
3205,988
3206,233
3207,968
3208,866
3209,878
3210,333
3211,953
3212,270
3213,896
3214,685
3215,1047
3216,497
3217,466
3218,760
3219,1028
3220,810
3221,880
3222,874
3223,778
3224,443
3225,1143
3226,709
3227,961
3228,865
3229,977
3230,704
3231,1217
3232,1038
3233,988
3234,449
3235,1044
3236,457
3237,954
3238,1078
3239,1203
3240,1014
3241,944
3242,855
3243,843
3244,1186
3245,814
3246,449
3247,926
3248,793
3249,822
3250,665
3251,448
3252,954
3253,681
3254,727
3255,955
3256,465
3257,1009
3258,978
3259,640
3260,1007
3261,672
3262,1018
3263,871
3264,873
3265,503
3266,435
3267,955
3268,966
3269,312
3270,838
3271,995
3272,784
3273,848
3274,971
3275,791
3276,997
3277,725
3278,868
3279,1171
3280,756
3281,754
3282,602
3283,986
3284,1178
3285,628
3286,796
3287,824
3288,272
3289,657
3290,1021
3291,927
3292,783
3293,738
3294,835
3295,5
3296,663
3297,739
3298,732
3299,999
3300,-193
3301,421
3302,921
3303,960
3304,520
3305,1202
3306,999
3307,837
3308,1205
3309,947
3310,962
3311,812
3312,1038
3313,1021
3314,1178
3315,700
3316,770
3317,809
3318,740
3319,963
3320,562
3321,623
3322,353
3323,661
3324,864
3325,932
3326,876
3327,1008
3328,896
3329,640
3330,953
3331,810
3332,1008
3333,968
3334,1207
3335,917
3336,868
3337,855
3338,1225
3339,993
3340,1191
3341,1200
3342,909
3343,838
3344,1003
3345,888
3346,1019
3347,1000
3348,582
3349,1233
3350,809
3351,1212
3352,1176
3353,472
3354,389
3355,755
3356,569
3357,756
3358,959
3359,718
3360,726
3361,1043
3362,818
3363,932
3364,687
3365,788
3366,688
3367,777
3368,961
3369,1044
3370,531
3371,1049
3372,-135
3373,1152
3374,396
3375,442
3376,926
3377,842
3378,1000
3379,840
3380,727
3381,735
3382,858
3383,399
3384,498
3385,713
3386,975
3387,780
3388,966
3389,927
3390,999
3391,737
3392,663
3393,524
3394,685
3395,940
3396,249
3397,831
3398,934
3399,978
3400,819
3401,651
3402,987
3403,975
3404,677
3405,1195
3406,887
3407,-67
3408,883
3409,558
3410,982
3411,956
3412,1034
3413,307
3414,1146
3415,1009
3416,621
3417,995
3418,841
3419,916
3420,715
3421,793
3422,984
3423,432
3424,993
3425,487
3426,968
3427,914
3428,1230
3429,1028
3430,768
3431,931
3432,819
3433,529
3434,1229
3435,1013
3436,834
3437,799
3438,733
3439,787
3440,1219
3441,1089
3442,961
3443,191
3444,202
3445,898
3446,935
3447,563
3448,514
3449,1026
3450,1108
3451,993
3452,906
3453,343
3454,634
3455,532
3456,677
3457,877
3458,398
3459,642
3460,939
3461,1004
3462,853
3463,598
3464,986
3465,999
3466,890
3467,410
3468,940
3469,961
3470,779
3471,1020
3472,553
3473,1002
3474,841
3475,830
3476,740
3477,645
3478,522
3479,722
3480,971
3481,724
3482,1207
3483,808
3484,1018
3485,534
3486,997
3487,915
3488,899
3489,799
3490,903
3491,1010
3492,877
3493,-390
3494,865
3495,916
3496,937
3497,658
3498,900
3499,680
3500,842
